ref_value,item_id,stat_property,stat_value,author_type,publisher_type,publisher_verification,authoritative,predicted_authoritative
http://daccess-ods.un.org/access.nsf/Get?Open&DS=A/RES/54/4&Lang=E,Q7099022,P577,+1999-10-06T00:00:00Z,Organisation,Government agencies,,0,1
http://www.imdb.com/title/tt0088161/releaseinfo?ref_=tt_ov_inf,Q1127184,P577,+1984-09-28T00:00:00Z,Collective,Company or organisation,,1,1
https://www.darkhorse.com/Books/10-768/Aliens-DNA-War-Novel,Q27021869,P577,+2006-05-17T00:00:00Z,Organisation,News and media outlet,,1,1
http://www.boxofficemojo.com/movies/?id=daytheearthstoodstill08.htm,Q187154,P577,+2008-12-12T00:00:00Z,Collective,Company or organisation,,1,1
http://www.imdb.com/title/tt0047642/releaseinfo?ref_=tt_ov_inf,Q2595002,P577,+1956-02-10T00:00:00Z,Collective,Company or organisation,,1,1
http://www.imdb.com/title/tt3609402/releaseinfo,Q18636542,P577,+2015-04-05T00:00:00Z,Organisation,Company or organisation,,1,1
http://www.cdc.gov/niosh/npg/npgd0515.html,Q21175062,P689,Q430024,Organisation,Government agencies,,0,1
http://www.imdb.com/title/tt0090638/releaseinfo?ref_=tt_ov_inf,Q2558558,P577,+1986-12-07T00:00:00Z,Organisation,Company or organisation,,1,1
http://www.imdb.com/title/tt0795421/releaseinfo?ref_=tt_ov_inf,Q188850,P577,+2008-08-28T00:00:00Z,Collective,Company or organisation,,1,1
http://www.imdb.com/title/tt0052690/releaseinfo,Q3221159,P577,+1959-09-23T00:00:00Z,Collective,Company or organisation,,1,1
http://www.boxofficemojo.com/movies/?id=jaws3d.htm,Q1199837,P577,+1983-07-22T00:00:00Z,Organisation,Company or organisation,,1,1
http://www.imdb.com/title/tt3949660/releaseinfo?ref_=tt_ov_inf,Q19842746,P577,+2016-06-23T00:00:00Z,Collective,Company or organisation,,1,1
http://www.imdb.com/title/tt0400522/releaseinfo?ref_=tt_ov_inf,Q1252069,P577,+2006-02-01T00:00:00Z,Collective,Company or organisation,,1,1
https://support.google.com/answer/1083134?hl=en,Q207656,P582,+2012-00-00T00:00:00Z,Organisation,Company or organisation,,0,1
http://geonames.usgs.gov/docs/stategaz/GOVT_UNITS_20131208.zip,Q490512,P590,1605080,Page not working,Government agencies,,1,1
http://geonames.usgs.gov/docs/stategaz/GOVT_UNITS_20131208.zip,Q369880,P590,1804536,Page not working,Government agencies,,1,1
http://www.cdc.gov/niosh/npg/npgd0459.html,Q21175007,P636,Q10268830,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0297.html,Q21174336,P636,Q1663054,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0025.html,Q21167758,P636,Q10268830,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ipcsneng/neng0218.html,Q416972,P695,1104,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0413.html,Q21174913,P636,Q10268830,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0271.html,Q21174291,P636,Q4669896,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0290.html,Q21174323,P636,Q1663054,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0208.html,Q21174180,P636,Q1663054,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0192.html,Q21174157,P636,Q21074571,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0371.html,Q21174820,P636,Q21074571,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0211.html,Q21174183,P636,Q1663054,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0619.html,Q21175374,P636,Q1663054,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0417.html,Q21174917,P636,Q10268830,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0522.html,Q21175069,P636,Q4669896,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0240.html,Q21174226,P636,Q10268830,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0137.html,Q21173575,P636,Q4669896,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0394.html,Q21174894,P636,Q10268830,Organisation,Government agencies,,0,1
http://identifiers.org/wikipathways/WP2289_r78511,Q26998028,P662,5311281,Collective,Academic institution,,1,1
http://www.cdc.gov/niosh/npg/npgd0577.html,Q18386197,P689,Q1074,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0685.html,Q21175438,P689,Q47273,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0491.html,Q21175039,P689,Q7891,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0180.html,Q21174139,P689,Q9377,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0268.html,Q21174282,P689,Q21077038,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0354.html,Q21174784,P689,Q5,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0022.html,Q21167711,P689,Q1074,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0559.html,Q21175305,P689,Q7881,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0125.html,Q21173563,P689,Q9368,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0353.html,Q21174782,P689,Q21077038,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0148.html,Q21174093,P689,Q7891,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0166.html,Q21174120,P689,Q9377,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0176.html,Q21174133,P689,Q1074,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0139.html,Q21173577,P689,Q5,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0066.html,Q21173318,P689,Q9368,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0320.html,Q21174732,P689,Q430024,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0199.html,Q21174168,P689,Q47273,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0482.html,Q21175030,P689,Q5,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0264.html,Q21174275,P689,Q7891,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0184.html,Q21174147,P689,Q5,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0231.html,Q21174214,P689,Q430024,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0181.html,Q21174140,P689,Q7891,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0388.html,Q21174888,P689,Q47273,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0682.html,Q21175435,P689,Q5,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0363.html,Q21174794,P689,Q7891,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0177.html,Q21174134,P689,Q47273,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0177.html,Q21174134,P780,Q40878,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0426.html,Q21174926,P689,Q5,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0313.html,Q21174639,P689,Q430024,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0275.html,Q21174298,P689,Q7895,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0275.html,Q21174298,P780,Q213373,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0554.html,Q21175300,P689,Q1074,Organisation,Government agencies,,0,1
http://www.valpo.edu/news/2013/05/16/valparaiso-university-announces-lutheran-world-relief-ceo-to-join-faculty/,Q21519468,P69,Q5158976,Organisation,Academic institution,,0,1
https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All,Q5292155,P69,Q389336,Organisation,Academic institution,,0,1
https://www.rada.ac.uk/profiles?aos=acting&yr=1949&fn=petra&sn=davies,Q7178630,P69,Q523926,Organisation,Academic institution,,0,1
https://www.rada.ac.uk/profiles?aos=acting&yr=1985&fn=jennifer&sn=calvert,Q6178169,P69,Q523926,Organisation,Academic institution,,0,1
http://www.blakeschool.org/alumni/Awards/Outstanding-Alumni/index.aspx,Q5240239,P69,Q4924484,Page not working,Academic and research institutions,,1,1
https://www.rada.ac.uk/profiles?aos=acting&yr=1963&fn=john&sn=forgeham,Q6233635,P69,Q523926,Organisation,Academic institution,,0,1
http://www.ambafrance-tr.org/Ambassadeur-de-France-en-Turquie-M-Charles-FRIES,Q25301468,P69,Q273482,Organisation,Page not in English,,0,1
http://www.johnkcastle.com/,Q16727878,P69,Q13371,Organisation,Self-published sources,,1,1
http://www.clsp.jhu.edu/events/semantics-of-language-grounding-regina-barzilay-mit-computer-science-artificial-intelligence-lab/,Q24698362,P69,Q49088,Organisation,Academic institution,,0,1
https://www.rada.ac.uk/profiles?aos=acting&yr=1992&fn=jonathan&sn=wrather,Q23418938,P69,Q523926,Organisation,Academic institution,,0,1
http://www.legacy.com/obituaries/twincities/obituary.aspx?pid=565270,Q24054807,P69,Q838330,Organisation,News and media outlet,,1,1
http://www.historyofparliamentonline.org/volume/1820-1832/member/legge-hon-arthur-1800-1890,Q4799482,P69,Q192088,Organisation,Company or organisation,,0,1
http://www.e-yearbook.com/yearbooks/University_Maryland_Terrapin_Yearbook/1958/Page_362.html,Q21447637,P69,Q503415,Organisation,Company or organisation,,1,1
http://www.historyofparliamentonline.org/volume/1790-1820/member/fellowes-hon-newton-1772-1854,Q7020238,P69,Q192088,Individual,Company or organisation,,0,1
https://www.rada.ac.uk/profiles?aos=technicaltheatrearts&yr=1957&fn=patrick&sn=oconnell,Q2031935,P69,Q523926,Organisation,Academic institution,,0,1
https://www.rada.ac.uk/profiles?aos=acting&yr=1928&fn=kathrine&sn=standing,Q6380198,P69,Q523926,Organisation,Academic institution,,0,1
https://www.rada.ac.uk/profiles?aos=acting&yr=1954&fn=john&sn=burgess,Q20974093,P69,Q523926,Organisation,Academic institution,,0,1
https://www.rada.ac.uk/profiles?aos=acting&yr=1926&fn=jill&sn=esmond,Q258393,P69,Q523926,Organisation,Academic institution,,0,1
https://www.rada.ac.uk/profiles?aos=acting&yr=1936&fn=john&sn=arnatt,Q6219427,P69,Q523926,Organisation,Academic institution,,0,1
http://fmg.ac/Projects/MedLands/GASCONY.htm,Q14325654,P7,Q3120251,Individual,Company or organisation,,0,1
http://identifiers.org/wikipathways/WP697_r85083,Q26998375,P703,Q15978631,Collective,Academic institution,,1,1
http://identifiers.org/wikipathways/WP691_r85084,Q26998030,P703,Q15978631,Collective,Academic institution,,1,1
http://www.cb300.com/pastrace2011.aspx,Q22041575,P710,Q18587841,Organisation,Company or organisation,,0,1
http://www.cb300.com/pastrace2011.aspx,Q22041575,P710,Q11988698,Organisation,Company or organisation,,0,1
http://www.cb300.com/pastrace2011.aspx,Q22041575,P710,Q18587577,Organisation,Company or organisation,,0,1
http://www.imdb.com/title/tt0077869/fullcredits,Q378913,P725,Q3034857,Collective,Company or organisation,,1,1
http://www.imdb.com/title/tt0077869/fullcredits,Q378913,P725,Q4020156,Collective,Company or organisation,,1,1
http://movieweb.com/movie/piglets-big-movie/,Q1406374,P725,Q262910,Organisation,News and media outlet,,0,1
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=181037,Q26461929,P734,Q59853,Organisation,Company or organisation,,0,1
http://www.sports-reference.com/olympics/athletes/ja/dan-jansen-1.html,Q1159087,P735,Q531710,Individual,Company or organisation,,0,1
https://www.rada.ac.uk/profiles?aos=acting&yr=2008&fn=thomas&sn=hughes,Q644911,P735,Q16428906,Organisation,Academic institution,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750020.html,Q21396183,P780,Q21402617,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750026.html,Q374832,P780,Q767485,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750026.html,Q374832,P924,Q391744,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750018.html,Q7625508,P780,Q220989,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750018.html,Q7625508,P780,Q569057,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750018.html,Q7625508,P780,Q21841015,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ipcsneng/neng0016.html,Q21167960,P780,Q183425,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ipcsneng/neng0016.html,Q21167960,P780,Q10916362,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0590.html,Q21175338,P780,Q852376,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0586.html,Q21175334,P780,Q21112341,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0614.html,Q21175369,P780,Q35805,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0675.html,Q21175430,P780,Q21110117,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750024.html,Q21173551,P780,Q81938,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0572.html,Q21175319,P780,Q517104,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0607.html,Q21175355,P780,Q2673323,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0580.html,Q21175328,P780,Q1350326,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750015.html,Q21515284,P780,Q213373,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750027.html,Q21175306,P780,Q21112283,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0560.html,Q21175306,P780,Q86,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ipcsneng/neng0087.html,Q21167550,P780,Q186889,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750010.html,Q21506740,P780,Q4330029,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0581.html,Q21175329,P780,Q167844,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0102.html,Q21173361,P780,Q21111972,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ipcsneng/neng0095.html,Q21167678,P780,Q127076,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750012.html,Q21514015,P780,Q21111972,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750002.html,Q21515358,P780,Q194290,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750013.html,Q21167772,P780,Q10874,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750038.html,Q22639348,P780,Q199602,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0647.html,Q21175402,P780,Q21118349,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750021.html,Q408089,P780,Q21116763,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/npg/npgd0639.html,Q21175394,P780,Q21118859,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ipcsneng/neng1480.html,Q21167913,P780,Q3002092,Organisation,Government agencies,,0,1
https://fedoraproject.org/wiki/Licensing#Good_Licenses_4,Q1150837,P790,Q109888,Organisation,Company or organisation,,1,1
http://marvel.com/news/movies/8859/iron_man_2_wraps_on_schedule,Q205028,P793,Q1256415,Individual,News and media outlet,,0,1
http://www.pastscape.org.uk/events.aspx?a=0&hob_id=376145&criteria=fort&search=all&pnt=y,Q17646397,P793,Q959782,Organisation,Company or organisation,,0,1
http://www.cyclingnews.com/news/tirreno-adriatico-stage-5-cancelled-due-to-snow/,Q23010376,P793,Q23023872,Individual,News and media outlet,,0,1
http://www.nndc.bnl.gov/nudat2/reCenter.jsp?n=84&z=49,Q18881409,P816,Q18845489,0,Academic institution,,0,1
http://www.nndc.bnl.gov/nudat2/reCenter.jsp?n=107&z=73,Q18882796,P816,Q18087020,0,Academic institution,,0,1
http://data.ordnancesurvey.co.uk/doc/7000000000025498,Q748078,P836,W06000012,Organisation,Company or organisation,,0,1
https://www.historicengland.org.uk/listing/the-list/list-entry/1223620,Q17549761,P84,Q26693282,Organisation,Company or organisation,,0,1
http://fossilworks.org/bridge.pl?a=taxonInfo&taxon_no=214077,Q20731893,P842,214077,Collective,Academic institution,,1,1
http://www.esrb.org/ratings/Synopsis.aspx?Certificate=2290&Title=Discworld+II+Missing+Presumed...!%3f,Q1228604,P852,Q14864330,Organisation,Company or organisation,,0,1
http://www.xkcd.com/archive/index.html,Q18614569,P854,http://www.xkcd.com/765/,Individual,Self-published sources,,1,1
http://www.xkcd.com/archive/index.html,Q20671265,P854,http://www.xkcd.com/1471/,Individual,Self-published sources,,1,1
http://fie.org/fencers/Mona-SHAITO-22165/biography,Q1393215,P9,Q1657285,Organisation,Company or organisation,,0,1
http://www.microsofttranslator.com/bv.aspx?from=&to=en&a=http%3A%2F%2Fgloboesporte.globo.com%2Folimpiadas%2Fjudo%2Fnoticia%2F2016%2F08%2Fo-alicerce-que-ninguem-ve-namorada-cuida-de-tudo-para-que-rafaela-so-lutee.html,Q2371478,P91,Q6636,Individual,Company or organisation,,1,1
http://www.eurodressage.com/equestrian/2008/01/10/edward-gal-and-hans-peter-minderhoud-one-track-minds,Q1292304,P91,Q6636,Organisation,News and media outlet,,1,1
http://movie-locations.com/movies/i/Incredible-Hulk.html,Q466611,P915,Q14942956,Organisation,Company or organisation,,1,1
http://www.pulitzer.org/winners/7223,Q20925552,P921,Q510048,Organisation,Company or organisation,,0,1
